anime_id,name,genre
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids"
4921,Ramayana: The Legend of Prince Rama,Adventure
2111,Rockman.EXE Movie: Hikari to Yami no Program,"Action, Adventure, Game, Kids"
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"Comedy, Harem, Parody, School"
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power"
9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem"
9793,Senjou no Valkyria 3: Tagatame no Juusou,"Action, Fantasy, Military"
6380,Tetsuwan Birdy Decode: The Cipher,"Action, Comedy, Sci-Fi"
3089,The Sky Crawlers,"Drama, Military"
944,The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen"
3457,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire"
935,Witchblade,"Action, Sci-Fi, Super Power"
14951,Wonderful Rush,Music
92,After War Gundam X,"Adventure, Drama, Mecha, Sci-Fi, Space"
713,Air Movie,"Drama, Romance, Supernatural"
3006,Atashin&#039;chi,"Comedy, Slice of Life"
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo"
2675,Doraemon Movie 17: Nobita to Ginga Express,Fantasy
2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids"
2634,Doraemon: Doraemon Comes Back,"Comedy, Fantasy, Kids, Sci-Fi, Shounen"
4726,Druaga no Tou: The Sword of Uruk,"Adventure, Fantasy"
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"Action, Comedy, Fantasy, Magic, Slice of Life"
664,Fullmetal Alchemist: Reflections,"Adventure, Comedy, Drama, Fantasy, Military, Shounen"
3508,Genius Party,"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi"
6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi"
4639,Gosenzo-sama Banbanzai!,"Comedy, Sci-Fi"
386,H2,"Comedy, Romance, Shounen, Sports"
1663,Haha wo Tazunete Sanzenri,"Adventure, Drama, Historical, Slice of Life"
3335,Haikara-san ga Tooru,"Drama, Historical, Romance, Shoujo, Slice of Life"
13271,Hunter x Hunter Movie: Phantom Rouge,"Action, Adventure, Shounen, Super Power"
6980,Kaidan Restaurant,"Horror, Kids, Mystery, Supernatural"
28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror"
8068,Kuroshitsuji Picture Drama,"Demons, Supernatural"
17247,Machine-Doll wa Kizutsukanai,"Action, Ecchi, Fantasy, School, Seinen"
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen"
6512,Nyan Koi!,"Comedy, Harem, Romance"
8423,Ookiku Furikabutte: Natsu no Scorebook,"Comedy, Sports"
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy, Shounen"
6713,Ranma ½: Nettou Uta Gassen,"Comedy, Music"
2486,Rumiko Takahashi Anthology,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural"
1231,Saber Marionette J to X,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi"
16694,Sankarea: Wagahai mo... Zombie de Aru...,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural"
3861,Shaman King Specials,"Action, Comedy, Shounen, Supernatural"
536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy, Magic, Shounen"
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space"
7861,The Rose and Women of Versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo"
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"Action, Adventure, Drama, Fantasy, Shounen"
306,Abenobashi Mahou☆Shoutengai,"Comedy, Ecchi, Fantasy, Parody"
32977,Aggressive Retsuko,"Comedy, Music"
282,Angel Heart,"Action, Drama, Mystery, Romance, Seinen"
11697,Area no Kishi,"Comedy, School, Shounen, Sports"
104,Ayashi no Ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural"
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic"
6948,Bakemonogatari Recap,"Mystery, Romance, Supernatural"
5675,Basquash!,"Ecchi, Mecha, Shounen, Sports"
1521,Black Jack the Movie,Drama
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life"
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,"Adventure, Comedy, Mystery, Police, Shounen"
2660,Doraemon: Nobita&#039;s the Night Before a Wedding,Fantasy
1858,Gakuen Utopia Manabi Straight!,"Comedy, School, Slice of Life"
411,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen"
14645,Hiiro no Kakera Dai Ni Shou,"Fantasy, Romance, Shoujo, Supernatural"
9013,Kuruneko Season 2,"Comedy, Slice of Life"
1374,Kyoushoku Soukou Guyver (2005),"Adventure, Sci-Fi, Shounen"
1432,Lupin III: Fuuma Ichizoku no Inbou,"Action, Adventure, Comedy, Shounen"
3345,Mikan Enikki,"Comedy, Romance, Shoujo, Slice of Life"
2152,Oh! Edo Rocket,"Comedy, Drama, Fantasy, Historical, Sci-Fi"
7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance"
33190,Planetarian: Hoshi no Hito,Magic
10448,Rain Town,Drama
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,"Comedy, Martial Arts, Slice of Life"
4618,RideBack,"Action, Drama, Mecha, School, Sci-Fi"
10884,Saki Achiga-hen: Episode of Side-A,"Game, School, Slice of Life"
4015,School Rumble San Gakki,"Comedy, Romance, School, Shounen"
4581,Shikabane Hime: Aka,"Action, Horror, Martial Arts"
152,Solty Rei,"Action, Sci-Fi, Super Power"
75,Soukyuu no Fafner: Dead Aggressor,"Action, Drama, Mecha, Military, Sci-Fi"
341,Spiral: Suiri no Kizuna,"Drama, Mystery, Shounen"
30344,The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music"
3009,Tiger Mask,"Action, Drama, Shounen, Sports"
3088,Tokyo Marble Chocolate,"Romance, Slice of Life"
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military"
9117,Amagami SS OVA,"Romance, School"
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,"Comedy, Magic, Romance, Shoujo"
1674,Captain Tsubasa J,"Action, Shounen, Sports"
6149,Chibi Maruko-chan (1995),"Comedy, Kids, School, Slice of Life"
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy, Kids"
3627,D.C.II S.S.: Da Capo II Second Season,"Comedy, Drama, Fantasy, Harem, Romance"
1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,"Adventure, Comedy, Mystery, Shounen"
2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys&#039; Secret Investigation,"Adventure, Comedy, Mystery, Police, Shounen"
1313,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids"
2670,Doraemon Movie 12: Nobita no Dorabian Nights,"Adventure, Comedy, Fantasy, Kids, Shounen"
381,Fushigi Yuugi OVA 2,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo"
654,Galaxy Angel 3 Specials,"Comedy, Sci-Fi"
655,Galaxy Angel 4,"Comedy, Sci-Fi"
22013,Ghost in the Shell: Nyuumon Arise,Comedy
3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi"
32740,Girls und Panzer der Film: Arisu War!,"Military, School"
11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire"
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,"Comedy, Ecchi"
13357,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School"
10189,Hunter x Hunter Pilot,"Action, Adventure, Shounen, Super Power"
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,"Fantasy, Magic, School, Shoujo"
15735,Jormungand: Perfect Order - First Stage Soushuuhen,"Action, Adventure, Seinen"
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy
21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life"
24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life"
2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,"Action, Mecha"
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"Drama, Mecha, Military, Sci-Fi, Space"
8857,Nichijou: Nichijou no 0-wa,"Comedy, School, Slice of Life"
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure, Comedy, Fantasy, Shounen"
9888,Shinryaku! Ika Musume Specials,Comedy
4028,Slayers Revolution,"Adventure, Comedy, Fantasy"
1965,Sola,"Drama, Romance, Slice of Life, Supernatural"
8934,Star Driver: Kagayaki no Takuto,"Action, Mecha, Romance, Shounen"
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"Comedy, Drama, Romance, School, Slice of Life"
10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo"
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,"Comedy, Harem, Music, Romance, Shoujo"
20359,Yamada-kun to 7-nin no Majo,"Comedy, School, Shounen, Supernatural"
975,Yokohama Kaidashi Kikou,"Sci-Fi, Seinen, Slice of Life"
9332,.hack//Quantum,"Action, Adventure, Fantasy, Game, Sci-Fi"
1347,Bubblegum Crisis,"Adventure, Mecha, Sci-Fi, Shounen"
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance"
3087,Cencoroll,"Action, Sci-Fi"
2383,Cybersix,"Action, Adventure, Romance, Sci-Fi"
1678,Cyborg 009: The Cyborg Soldier,"Action, Adventure, Mecha, Sci-Fi, Shounen"
17917,Danball Senki Wars,"Action, Kids, Mecha"
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
23539,Gudetama,"Comedy, Kids"
16700,Higurashi no Naku Koro ni Kaku: Outbreak,"Horror, Mystery, Psychological, Thriller"
14765,Ixion Saga DT,"Action, Comedy, Fantasy"
16035,Karneval (TV),"Action, Fantasy, Mystery, Sci-Fi, Shoujo"
31780,Kimi no Kokoro wa Kagayaiteru kai?,Music
15379,Kotoura-san,"Comedy, Drama, Romance, School"
32871,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,"Comedy, Shounen, Sports"
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi"
1013,Le Chevalier D&#039;Eon,"Historical, Magic, Mystery, Seinen, Supernatural"
190,Love Hina Again,"Comedy, Drama, Ecchi, Romance, Shounen"
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;","Drama, Romance, Slice of Life"
1609,Mai-Otome Zwei,"Action, Magic"
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy
8424,MM!,"Comedy, Ecchi, Harem, School"
94,Mobile Suit Gundam Seed Destiny,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space"
13585,Natsuyuki Rendezvous,"Drama, Josei, Romance, Supernatural"
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen"
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen"
9893,Suite Precure♪,"Action, Fantasy, Magic, Shoujo"
16868,Sukitte Ii na yo.: Dareka ga,"Romance, School, Shoujo"
6758,Tatakau Shisho: The Book of Bantorra,"Action, Fantasy, Seinen, Super Power"
415,Tonari no Yamada-kun,"Comedy, Slice of Life"
7,Witch Hunter Robin,"Action, Drama, Magic, Mystery, Police, Supernatural"
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,"Sci-Fi, Seinen, Slice of Life"
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"Action, Comedy, Shounen, Supernatural"
30870,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural"
17901,All Alone With You,"Fantasy, Music"
9925,Amagami SS: Tachibana Miya-hen - Imouto,School
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy
2116,Captain Tsubasa,"Action, Shounen, Sports"
1723,Clannad Movie,"Drama, Fantasy, Romance, School"
61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo"
31163,Dimension W,"Action, Sci-Fi, Seinen"
3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy"
2484,Gear Fighter Dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space"
19951,Hunter x Hunter Movie: The Last Mission,"Action, Adventure, Shounen, Super Power"
3418,Jungle no Ouja Taa-chan,"Action, Comedy, Parody"
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,"Adventure, Drama, Historical, Slice of Life"
3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Ecchi, Harem, Parody, Romance"
3245,Kindaichi Shounen no Jikenbo Specials,"Mystery, Shounen"
3272,Kinnikuman,"Adventure, Comedy, Shounen, Sports"
1516,Kirarin☆Revolution,"Comedy, Drama, Romance, Shoujo"
32245,Kuromukuro,"Action, Mecha, Sci-Fi"
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,"Action, Adventure, Comedy, Shounen"
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,"Drama, Mecha, Military, Sci-Fi, Space"
3467,Nogizaka Haruka no Himitsu,"Comedy, Romance"
16468,One Piece: Glorious Island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
2385,One Piece: Jango no Dance Carnival,"Comedy, Fantasy, Shounen"
195,Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi"
3887,Ookiku Furikabutte Special,"Drama, Sports"
30714,Owari no Seraph: Owaranai Seraph,"Comedy, Police, Shounen, Supernatural, Vampire"
13073,Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus,"Shounen, Sports"
21073,Puchimas!!: Petit Petit iDOLM@STER,"Comedy, Slice of Life"
25647,Sabagebu! Specials,"Action, Comedy, Military, Shoujo"
13055,Sankarea OVA,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural"
24029,Shijou Saikyou no Deshi Kenichi Specials,"Action, Comedy, Martial Arts, School, Shounen"
28621,Subete ga F ni Naru: The Perfect Insider,"Mystery, Psychological, Sci-Fi"
9241,Super Robot Taisen OG: The Inspector,"Action, Mecha, Sci-Fi, Space"
390,Suzuka,"Drama, Romance, Sports"
21881,Sword Art Online II,"Action, Adventure, Fantasy, Game, Romance"
16417,Tamako Market,"Comedy, Slice of Life"
2500,The Cockpit,"Historical, Military"
30901,Utawarerumono: Itsuwari no Kamen,"Action, Drama, Fantasy"
13677,Ao no Exorcist Movie Special,"Comedy, Parody"
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,"Action, Comedy, Demons, School, Shounen, Supernatural"
8915,Dantalian no Shoka,"Action, Historical, Mystery, Supernatural"
2803,Densetsu no Yuusha Da Garn,"Mecha, Sci-Fi, Shounen"
6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,"Adventure, Comedy, Fantasy, Kids, Shounen"
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy, Kids, Shounen"
376,Elfen Lied Special,"Drama, Ecchi, Horror, Psychological, Supernatural"
1126,Figure 17: Tsubasa &amp; Hikaru,"Sci-Fi, Slice of Life"
1524,Fuujin Monogatari,"Drama, Fantasy, School, Slice of Life, Supernatural"
21635,GJ-bu@,"Comedy, School, Slice of Life"
5658,Great Mazinger,"Action, Mecha, Sci-Fi, Shounen"
27945,Gugure! Kokkuri-san Specials,"Comedy, Romance, Shounen, Supernatural"
958,HeatGuy J,"Action, Adventure, Mecha, Police, Sci-Fi"
4550,Hyakko,"Comedy, School, Slice of Life"
25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural"
3223,Kiddy Grade: Truth Dawn,"Action, Mecha, Sci-Fi, Super Power"
634,Koi Kaze,"Drama, Psychological, Romance, Seinen"
33074,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen"
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,"Action, Adventure, Comedy, Mystery, Shounen"
28013,Macross Δ,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space"
18391,Mini Van,"Comedy, Game, Parody, Slice of Life"
2736,Mojakou,"Comedy, Fantasy, Sci-Fi"
11033,"Natsu-iro Egao de 1, 2, Jump!",Music
19653,Neppuu Kairiku Bushi Road,"Action, Fantasy, Mecha, Sci-Fi"
9999,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen"
8171,One Piece Recap,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports"
107,Ou Dorobou Jing,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
2847,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,"Action, Adventure, Comedy, Drama, Fantasy, Kids"
2361,Sei Juushi Bismarck,"Action, Mecha, Sci-Fi, Space"
28495,Sidonia no Kishi Movie,"Action, Mecha, Sci-Fi, Seinen, Space"
173,Tactics,"Comedy, Drama, Fantasy, Mystery, Shounen, Super Power"
1303,The Animatrix,"Action, Drama, Sci-Fi"
3455,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi"
4896,Umineko no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural"
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,"Action, Comedy"
1901,11-nin Iru!,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi, Shoujo, Space"
32323,Aishen Qiaokeli-ing...,"Comedy, Harem, Romance, School"
12669,Amagami SS+ Plus Specials,Romance
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,"Action, Comedy, Shounen"
1205,Aru Tabibito no Nikki,"Adventure, Fantasy"
10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire"
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,"Action, Mecha, Sci-Fi"
24429,Daze,Music
9379,Denpa Onna to Seishun Otoko,"Comedy, Sci-Fi, Seinen, Slice of Life"
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,Fantasy
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen"
2655,Doraemon Movie 23: Nobita to Robot Kingdom,"Adventure, Comedy, Fantasy, Kids, Shounen"
893,Dragon Ball Movie 4: Saikyou e no Michi,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power"
1299,Flag,"Mecha, Military"
29325,Ghost in the Shell: Arise - Alternative Architecture,"Mecha, Police, Psychological, Sci-Fi"
24231,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen"
15785,Inazuma Eleven Go vs. Danball Senki W Movie,"Action, Kids, Mecha, Sports"
469,Karin,"Comedy, Romance, School, Shounen, Vampire"
3222,Kiddy Grade: Maelstrom,"Action, Mecha, Sci-Fi, Super Power"
11313,Kimi no Iru Machi: Tasogare Kousaten,"Drama, Romance, School, Shounen"
5042,Kiss x Sis,"Comedy, Ecchi, Harem, Romance, School, Seinen"
837,Kyou no 5 no 2,"Comedy, Ecchi, School, Seinen"
1422,Lupin III: $1 Money Wars,"Action, Adventure, Comedy, Shounen"
5084,Mai Mai Shinko to Sennen no Mahou,"Adventure, Drama"
7261,Mameshiba,Comedy
5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,"Action, Mecha, Sci-Fi"
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,"Kids, Magic, Shoujo"
4879,Mouryou no Hako,"Mystery, Seinen, Supernatural, Thriller"
1168,Musekinin Kanchou Tylor OVA,"Adventure, Comedy, Drama, Military, Sci-Fi, Space"
20877,Music S.T.A.R.T!!,Music
460,One Piece Movie 2: Nejimaki-jima no Daibouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
11019,Pokemon 3D Adventure: Mew wo Sagase!,"Adventure, Comedy, Fantasy, Kids"
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,"Drama, Romance, Sports"
22865,Rokujouma no Shinryakusha!? (TV),"Comedy, Harem, Romance, School, Supernatural"
21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural"
5014,Sango Shou Densetsu: Aoi Umi no Elfie,"Adventure, Sci-Fi"
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space"
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody"
100,Shin Shirayuki-hime Densetsu Prétear,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power"
5504,Shinkyoku Soukai Polyphonica Crimson S,"Drama, Fantasy, Music, Romance, School"
12191,Smile Precure!,"Action, Fantasy, Magic, Shoujo"
1652,Uchuu Senkan Yamato III,"Action, Adventure, Drama, Military, Sci-Fi, Space"
180,Vandread,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space"
3269,.hack//G.U. Trilogy,"Action, Fantasy, Game, Sci-Fi"
11375,.hack//The Movie: Sekai no Mukou ni,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi"
13939,Accel World EX,"Action, Game, Romance, School, Sci-Fi"
10447,Aquarion Evol,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi"
2920,Ashita no Joe (Movie),"Action, Drama, Sports"
15711,Bakuman.: Deraman.,"Comedy, School, Shounen"
15687,Chuunibyou demo Koi ga Shitai! Lite,"Comedy, School"
1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi"
11783,Dog Days&#039;,"Action, Adventure, Fantasy, Magic"
2671,Doraemon Movie 03: Nobita no Daimakyou,Adventure
2030,El Cazador de la Bruja,"Adventure, Drama, Mystery"
2624,"Flanders no Inu, Boku no Patrasche","Drama, Historical"
1886,Fushigiboshi no☆Futagohime Gyu!,"Comedy, Magic, Shoujo"
31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural"
32071,Gantz:O,"Action, Drama, Ecchi, Horror, Psychological, Sci-Fi, Seinen, Supernatural"
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,"Drama, Shoujo"
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,"Comedy, Mystery"
10507,Inazuma Eleven Go,"Shounen, Sports, Super Power"
16774,Inferno Cop,"Action, Police"
28387,Joukamachi no Dandelion,"Comedy, Seinen, Slice of Life, Super Power"
21563,Kamigami no Asobi,"Fantasy, Harem, Romance, Shoujo, Supernatural"
52,Kidou Tenshi Angelic Layer,"Comedy, Drama, Sci-Fi, Shounen, Sports"
4195,Kodomo no Jikan: Ni Gakki,"Comedy, Ecchi, School"
6163,Kuroshitsuji Recap,"Action, Demons, Fantasy, Shounen, Supernatural"
6016,Kyoushoku Soukou Guyver (1989),"Action, Horror, Sci-Fi, Super Power"
3247,Love Hina Final Selection,"Comedy, Ecchi, Harem, Romance"
1416,Lupin III: Dead or Alive,"Action, Adventure, Comedy, Shounen"
12637,Mo Gyutto Love de Sekkinchuu!,Music
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,"Ecchi, Mystery, Romance, Seinen"
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo"
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen"
